Retailer,Invoice Date,Region,State,Product,Price per Unit,Units Sold,Total Sales,Sales Method
Amazon,12-06-2021,Northeast,Vermont,Men'S Apparel,44,11,484,Outlet
Amazon,10-05-2021,Northeast,Vermont,Men'S Apparel,46,9,414,Outlet
Amazon,11-04-2021,Northeast,Vermont,Men'S Apparel,41,5,205,Outlet
Amazon,10-12-2021,Northeast,Vermont,Men'S Apparel,48,10,480,Outlet
Amazon,19-10-2021,Northeast,Maine,Men'S Athletic Footwear,40,15,600,Outlet
Amazon,31-10-2021,Northeast,Maine,Men'S Athletic Footwear,40,15,600,Outlet
Amazon,25-10-2021,Northeast,Maine,Men'S Athletic Footwear,40,18,720,Outlet
Amazon,06-11-2021,Northeast,Maine,Men'S Athletic Footwear,50,20,1000,Outlet
Amazon,28-12-2021,Northeast,Maine,Men'S Athletic Footwear,50,25,1250,Outlet
Amazon,12-11-2021,Northeast,Maine,Men'S Athletic Footwear,50,28,1400,Outlet
Amazon,18-11-2021,Northeast,Maine,Men'S Athletic Footwear,50,30,1500,Outlet
Amazon,22-12-2021,Northeast,Maine,Men'S Athletic Footwear,50,30,1500,Outlet
Amazon,18-11-2021,Northeast,Maine,Men'S Athletic Footwear,55,20,1100,Outlet
Amazon,19-10-2021,Northeast,Maine,Men'S Athletic Footwear,55,23,1265,Outlet
Amazon,17-12-2021,Northeast,Maine,Men'S Athletic Footwear,55,28,1540,Outlet
Amazon,13-12-2021,Northeast,Massachusetts,Men'S Athletic Footwear,37,11,407,Outlet
Amazon,14-11-2021,Northeast,Massachusetts,Men'S Athletic Footwear,40,10,400,Outlet
Amazon,12-02-2021,Northeast,Massachusetts,Men'S Athletic Footwear,33,7,231,Outlet
Amazon,14-01-2021,Northeast,Massachusetts,Men'S Athletic Footwear,36,11,396,Outlet
Amazon,17-09-2021,Northeast,New Hampshire,Men'S Athletic Footwear,60,35,2100,Outlet
Amazon,17-07-2021,Northeast,New Hampshire,Men'S Athletic Footwear,60,45,2700,Outlet
Amazon,18-08-2021,Northeast,New Hampshire,Men'S Athletic Footwear,60,45,2700,Outlet
Amazon,18-04-2021,Northeast,New Hampshire,Men'S Athletic Footwear,38,9,342,Outlet
Amazon,17-09-2021,Northeast,New Hampshire,Men'S Athletic Footwear,43,12,516,Outlet
Amazon,17-05-2021,Northeast,New Hampshire,Men'S Athletic Footwear,40,9,360,Outlet
Amazon,17-07-2021,Northeast,New Hampshire,Men'S Athletic Footwear,47,15,705,Outlet
Amazon,17-03-2021,Northeast,New Hampshire,Men'S Athletic Footwear,36,9,324,Outlet
Amazon,18-08-2021,Northeast,New Hampshire,Men'S Athletic Footwear,39,14,546,Outlet
Amazon,19-06-2021,Northeast,New Hampshire,Men'S Athletic Footwear,40,14,560,Outlet
Amazon,19-02-2021,Northeast,Vermont,Men'S Athletic Footwear,37,9,333,Outlet
Amazon,21-01-2021,Northeast,Vermont,Men'S Athletic Footwear,39,11,429,Outlet
Amazon,11-04-2021,Northeast,Vermont,Men'S Athletic Footwear,35,7,245,Outlet
Amazon,12-10-2021,Northeast,Vermont,Men'S Athletic Footwear,44,10,440,Outlet
Amazon,10-03-2021,Northeast,Vermont,Men'S Athletic Footwear,36,8,288,Outlet
Amazon,10-07-2021,Northeast,Vermont,Men'S Athletic Footwear,42,15,630,Outlet
Amazon,12-06-2021,Northeast,Vermont,Men'S Athletic Footwear,44,12,528,Outlet
Amazon,10-05-2021,Northeast,Vermont,Men'S Athletic Footwear,41,9,369,Outlet
Amazon,10-12-2021,Northeast,Vermont,Men'S Athletic Footwear,41,13,533,Outlet
Amazon,10-09-2021,Northeast,Vermont,Men'S Athletic Footwear,42,11,462,Outlet
Amazon,11-08-2021,Northeast,Vermont,Men'S Athletic Footwear,43,15,645,Outlet
Amazon,30-10-2021,Northeast,Maine,Men'S Street Footwear,40,45,1800,Outlet
Amazon,24-10-2021,Northeast,Maine,Men'S Street Footwear,40,47,1880,Outlet
Amazon,18-10-2021,Northeast,Maine,Men'S Street Footwear,40,50,2000,Outlet
Amazon,27-12-2021,Northeast,Maine,Men'S Street Footwear,55,45,2475,Outlet
Amazon,05-11-2021,Northeast,Maine,Men'S Street Footwear,55,50,2750,Outlet
Amazon,11-11-2021,Northeast,Maine,Men'S Street Footwear,55,53,2915,Outlet
Amazon,21-12-2021,Northeast,Maine,Men'S Street Footwear,55,53,2915,Outlet
Amazon,17-11-2021,Northeast,Maine,Men'S Street Footwear,55,55,3025,Outlet
Amazon,19-10-2021,Northeast,Maine,Men'S Street Footwear,60,40,2400,Outlet
Amazon,18-11-2021,Northeast,Maine,Men'S Street Footwear,65,38,2470,Outlet
Amazon,17-12-2021,Northeast,Maine,Men'S Street Footwear,65,48,3120,Outlet
Amazon,14-11-2021,Northeast,Massachusetts,Men'S Street Footwear,49,12,588,Outlet
Amazon,13-12-2021,Northeast,Massachusetts,Men'S Street Footwear,51,18,918,Outlet
Amazon,12-02-2021,Northeast,Massachusetts,Men'S Street Footwear,33,18,594,Outlet
Amazon,14-01-2021,Northeast,Massachusetts,Men'S Street Footwear,35,18,630,Outlet
Amazon,17-09-2021,Northeast,New Hampshire,Men'S Street Footwear,65,55,3575,Outlet
Amazon,18-08-2021,Northeast,New Hampshire,Men'S Street Footwear,65,68,4420,Outlet
Amazon,18-04-2021,Northeast,New Hampshire,Men'S Street Footwear,33,19,627,Outlet
Amazon,17-07-2021,Northeast,New Hampshire,Men'S Street Footwear,49,22,1078,Outlet
Amazon,17-05-2021,Northeast,New Hampshire,Men'S Street Footwear,47,20,940,Outlet
Amazon,17-09-2021,Northeast,New Hampshire,Men'S Street Footwear,51,19,969,Outlet
Amazon,17-03-2021,Northeast,New Hampshire,Men'S Street Footwear,39,19,741,Outlet
Amazon,19-06-2021,Northeast,New Hampshire,Men'S Street Footwear,44,22,968,Outlet
Amazon,18-08-2021,Northeast,New Hampshire,Men'S Street Footwear,48,20,960,Outlet
Amazon,21-01-2021,Northeast,Vermont,Men'S Street Footwear,34,17,578,Outlet
Amazon,19-02-2021,Northeast,Vermont,Men'S Street Footwear,34,19,646,Outlet
Amazon,12-10-2021,Northeast,Vermont,Men'S Street Footwear,44,16,704,Outlet
Amazon,10-12-2021,Northeast,Vermont,Men'S Street Footwear,48,19,912,Outlet
Amazon,10-03-2021,Northeast,Vermont,Men'S Street Footwear,35,19,665,Outlet
Amazon,10-09-2021,Northeast,Vermont,Men'S Street Footwear,44,18,792,Outlet
Amazon,12-06-2021,Northeast,Vermont,Men'S Street Footwear,47,20,940,Outlet
Amazon,11-08-2021,Northeast,Vermont,Men'S Street Footwear,42,22,924,Outlet
Amazon,10-05-2021,Northeast,Vermont,Men'S Street Footwear,48,18,864,Outlet
Amazon,11-04-2021,Northeast,Vermont,Men'S Street Footwear,30,17,510,Outlet
Amazon,10-07-2021,Northeast,Vermont,Men'S Street Footwear,45,21,945,Outlet
Amazon,29-10-2021,Northeast,Maine,Women'S Apparel,40,20,800,Outlet
Amazon,04-11-2021,Northeast,Maine,Women'S Apparel,40,23,920,Outlet
Amazon,17-10-2021,Northeast,Maine,Women'S Apparel,40,25,1000,Outlet
Amazon,23-10-2021,Northeast,Maine,Women'S Apparel,40,25,1000,Outlet
Amazon,17-09-2021,Northeast,Maine,Women'S Apparel,60,23,1380,Outlet
Amazon,10-11-2021,Northeast,Maine,Women'S Apparel,60,28,1680,Outlet
Amazon,16-11-2021,Northeast,Maine,Women'S Apparel,60,33,1980,Outlet
Amazon,26-12-2021,Northeast,Maine,Women'S Apparel,60,33,1980,Outlet
Amazon,20-12-2021,Northeast,Maine,Women'S Apparel,60,38,2280,Outlet
Amazon,19-10-2021,Northeast,Maine,Women'S Apparel,70,23,1610,Outlet
Amazon,18-11-2021,Northeast,Maine,Women'S Apparel,70,25,1750,Outlet
Amazon,17-12-2021,Northeast,Maine,Women'S Apparel,70,30,2100,Outlet
Amazon,13-12-2021,Northeast,Massachusetts,Women'S Apparel,51,13,663,Outlet
Amazon,14-11-2021,Northeast,Massachusetts,Women'S Apparel,48,12,576,Outlet
Amazon,15-10-2021,Northeast,Massachusetts,Women'S Apparel,51,7,357,Outlet
Amazon,14-01-2021,Northeast,Massachusetts,Women'S Apparel,34,10,340,Outlet
Amazon,17-09-2021,Northeast,New Hampshire,Women'S Apparel,70,33,2310,Outlet
Amazon,18-08-2021,Northeast,New Hampshire,Women'S Apparel,70,43,3010,Outlet
Amazon,17-07-2021,Northeast,New Hampshire,Women'S Apparel,70,53,3710,Outlet
Amazon,18-04-2021,Northeast,New Hampshire,Women'S Apparel,33,10,330,Outlet
Amazon,18-08-2021,Northeast,New Hampshire,Women'S Apparel,46,15,690,Outlet
Amazon,17-09-2021,Northeast,New Hampshire,Women'S Apparel,53,10,530,Outlet
Amazon,17-03-2021,Northeast,New Hampshire,Women'S Apparel,36,10,360,Outlet
Amazon,17-05-2021,Northeast,New Hampshire,Women'S Apparel,46,14,644,Outlet
Amazon,19-02-2021,Northeast,New Hampshire,Women'S Apparel,36,12,432,Outlet
Amazon,17-07-2021,Northeast,New Hampshire,Women'S Apparel,47,16,752,Outlet
Amazon,19-06-2021,Northeast,New Hampshire,Women'S Apparel,50,16,800,Outlet
Amazon,21-01-2021,Northeast,Vermont,Women'S Apparel,35,10,350,Outlet
Amazon,11-08-2021,Northeast,Vermont,Women'S Apparel,44,14,616,Outlet
Amazon,11-04-2021,Northeast,Vermont,Women'S Apparel,36,9,324,Outlet
Amazon,12-06-2021,Northeast,Vermont,Women'S Apparel,49,16,784,Outlet
Amazon,10-03-2021,Northeast,Vermont,Women'S Apparel,29,10,290,Outlet
Amazon,10-09-2021,Northeast,Vermont,Women'S Apparel,45,9,405,Outlet
Amazon,10-05-2021,Northeast,Vermont,Women'S Apparel,47,12,564,Outlet
Amazon,12-02-2021,Northeast,Vermont,Women'S Apparel,35,11,385,Outlet
Amazon,10-07-2021,Northeast,Vermont,Women'S Apparel,49,18,882,Outlet
Amazon,11-11-2021,Northeast,Vermont,Women'S Apparel,57,13,741,Outlet
Amazon,10-12-2021,Northeast,Vermont,Women'S Apparel,60,15,900,Outlet
Amazon,27-10-2021,Northeast,Maine,Women'S Athletic Footwear,35,5,175,Outlet
Amazon,21-10-2021,Northeast,Maine,Women'S Athletic Footwear,35,8,280,Outlet
Amazon,02-11-2021,Northeast,Maine,Women'S Athletic Footwear,35,8,280,Outlet
Amazon,08-11-2021,Northeast,Maine,Women'S Athletic Footwear,45,13,585,Outlet
Amazon,30-12-2021,Northeast,Maine,Women'S Athletic Footwear,45,13,585,Outlet
Amazon,14-11-2021,Northeast,Maine,Women'S Athletic Footwear,45,18,810,Outlet
Amazon,20-11-2021,Northeast,Maine,Women'S Athletic Footwear,45,18,810,Outlet
Amazon,24-12-2021,Northeast,Maine,Women'S Athletic Footwear,45,18,810,Outlet
Amazon,19-10-2021,Northeast,Maine,Women'S Athletic Footwear,55,10,550,Outlet
Amazon,18-11-2021,Northeast,Maine,Women'S Athletic Footwear,55,18,990,Outlet
Amazon,17-12-2021,Northeast,Maine,Women'S Athletic Footwear,55,20,1100,Outlet
Amazon,13-12-2021,Northeast,Massachusetts,Women'S Athletic Footwear,43,11,473,Outlet
Amazon,14-11-2021,Northeast,Massachusetts,Women'S Athletic Footwear,42,8,336,Outlet
Amazon,14-01-2021,Northeast,Massachusetts,Women'S Athletic Footwear,29,5,145,Outlet
Amazon,17-09-2021,Northeast,New Hampshire,Women'S Athletic Footwear,55,23,1265,Outlet
Amazon,18-08-2021,Northeast,New Hampshire,Women'S Athletic Footwear,55,28,1540,Outlet
Amazon,17-07-2021,Northeast,New Hampshire,Women'S Athletic Footwear,55,33,1815,Outlet
Amazon,18-04-2021,Northeast,New Hampshire,Women'S Athletic Footwear,35,5,175,Outlet
Amazon,18-08-2021,Northeast,New Hampshire,Women'S Athletic Footwear,42,9,378,Outlet
Amazon,19-02-2021,Northeast,New Hampshire,Women'S Athletic Footwear,31,7,217,Outlet
Amazon,19-06-2021,Northeast,New Hampshire,Women'S Athletic Footwear,37,10,370,Outlet
Amazon,17-05-2021,Northeast,New Hampshire,Women'S Athletic Footwear,41,9,369,Outlet
Amazon,17-07-2021,Northeast,New Hampshire,Women'S Athletic Footwear,39,11,429,Outlet
Amazon,17-03-2021,Northeast,New Hampshire,Women'S Athletic Footwear,33,5,165,Outlet
Amazon,17-09-2021,Northeast,New Hampshire,Women'S Athletic Footwear,41,7,287,Outlet
Amazon,21-01-2021,Northeast,Vermont,Women'S Athletic Footwear,36,6,216,Outlet
Amazon,12-10-2021,Northeast,Vermont,Women'S Athletic Footwear,46,6,276,Outlet
Amazon,12-02-2021,Northeast,Vermont,Women'S Athletic Footwear,30,5,150,Outlet
Amazon,11-11-2021,Northeast,Vermont,Women'S Athletic Footwear,42,10,420,Outlet
Amazon,10-03-2021,Northeast,Vermont,Women'S Athletic Footwear,30,4,120,Outlet
Amazon,11-04-2021,Northeast,Vermont,Women'S Athletic Footwear,30,5,150,Outlet
Amazon,10-09-2021,Northeast,Vermont,Women'S Athletic Footwear,35,7,245,Outlet
Amazon,12-06-2021,Northeast,Vermont,Women'S Athletic Footwear,38,10,380,Outlet
Amazon,10-05-2021,Northeast,Vermont,Women'S Athletic Footwear,40,8,320,Outlet
Amazon,10-07-2021,Northeast,Vermont,Women'S Athletic Footwear,36,10,360,Outlet
Amazon,11-08-2021,Northeast,Vermont,Women'S Athletic Footwear,40,9,360,Outlet
Amazon,10-12-2021,Northeast,Vermont,Women'S Athletic Footwear,44,10,440,Outlet
Amazon,01-11-2021,Northeast,Maine,Women'S Street Footwear,30,15,450,Outlet
Amazon,20-10-2021,Northeast,Maine,Women'S Street Footwear,30,20,600,Outlet
Amazon,26-10-2021,Northeast,Maine,Women'S Street Footwear,30,20,600,Outlet
Amazon,29-12-2021,Northeast,Maine,Women'S Street Footwear,45,15,675,Outlet
Amazon,07-11-2021,Northeast,Maine,Women'S Street Footwear,45,18,810,Outlet
Amazon,13-11-2021,Northeast,Maine,Women'S Street Footwear,45,20,900,Outlet
Amazon,19-11-2021,Northeast,Maine,Women'S Street Footwear,45,23,1035,Outlet
Amazon,23-12-2021,Northeast,Maine,Women'S Street Footwear,45,23,1035,Outlet
Amazon,19-10-2021,Northeast,Maine,Women'S Street Footwear,55,13,715,Outlet
Amazon,18-11-2021,Northeast,Maine,Women'S Street Footwear,55,20,1100,Outlet
Amazon,17-12-2021,Northeast,Maine,Women'S Street Footwear,55,25,1375,Outlet
Amazon,13-12-2021,Northeast,Massachusetts,Women'S Street Footwear,36,11,396,Outlet
Amazon,14-11-2021,Northeast,Massachusetts,Women'S Street Footwear,44,9,396,Outlet
Amazon,12-02-2021,Northeast,Massachusetts,Women'S Street Footwear,25,9,225,Outlet
Amazon,14-01-2021,Northeast,Massachusetts,Women'S Street Footwear,27,10,270,Outlet
Amazon,17-09-2021,Northeast,New Hampshire,Women'S Street Footwear,55,25,1375,Outlet
Amazon,17-07-2021,Northeast,New Hampshire,Women'S Street Footwear,55,38,2090,Outlet
Amazon,18-08-2021,Northeast,New Hampshire,Women'S Street Footwear,55,38,2090,Outlet
Amazon,17-09-2021,Northeast,New Hampshire,Women'S Street Footwear,43,8,344,Outlet
Amazon,18-04-2021,Northeast,New Hampshire,Women'S Street Footwear,26,8,208,Outlet
Amazon,17-03-2021,Northeast,New Hampshire,Women'S Street Footwear,32,11,352,Outlet
Amazon,17-05-2021,Northeast,New Hampshire,Women'S Street Footwear,42,10,420,Outlet
Amazon,18-08-2021,Northeast,New Hampshire,Women'S Street Footwear,39,11,429,Outlet
Amazon,17-07-2021,Northeast,New Hampshire,Women'S Street Footwear,37,13,481,Outlet
Amazon,19-06-2021,Northeast,New Hampshire,Women'S Street Footwear,43,11,473,Outlet
Amazon,19-02-2021,Northeast,Vermont,Women'S Street Footwear,31,10,310,Outlet
Amazon,21-01-2021,Northeast,Vermont,Women'S Street Footwear,28,10,280,Outlet
Amazon,10-07-2021,Northeast,Vermont,Women'S Street Footwear,33,11,363,Outlet
Amazon,10-05-2021,Northeast,Vermont,Women'S Street Footwear,37,10,370,Outlet
Amazon,12-10-2021,Northeast,Vermont,Women'S Street Footwear,40,7,280,Outlet
Amazon,10-03-2021,Northeast,Vermont,Women'S Street Footwear,23,9,207,Outlet
Amazon,11-08-2021,Northeast,Vermont,Women'S Street Footwear,34,12,408,Outlet
Amazon,12-06-2021,Northeast,Vermont,Women'S Street Footwear,35,10,350,Outlet
Amazon,10-12-2021,Northeast,Vermont,Women'S Street Footwear,44,13,572,Outlet
Amazon,11-04-2021,Northeast,Vermont,Women'S Street Footwear,25,7,175,Outlet
Amazon,10-09-2021,Northeast,Vermont,Women'S Street Footwear,40,7,280,Outlet
Foot Locker,03-12-2021,Northeast,Connecticut,Men'S Apparel,42,10,420,Outlet
Foot Locker,10-01-2021,Northeast,Connecticut,Men'S Apparel,34,4,136,Outlet
Foot Locker,04-11-2021,Northeast,Connecticut,Men'S Apparel,44,9,396,Outlet
Foot Locker,24-01-2021,Northeast,New Hampshire,Men'S Apparel,65,20,1300,Outlet
Foot Locker,24-01-2021,Northeast,New Hampshire,Men'S Apparel,50,6,300,Outlet
Foot Locker,19-10-2021,Northeast,New Hampshire,Men'S Apparel,75,18,1350,Outlet
Foot Locker,18-11-2021,Northeast,New Hampshire,Men'S Apparel,75,30,2250,Outlet
Foot Locker,17-12-2021,Northeast,New Hampshire,Men'S Apparel,75,35,2625,Outlet
Foot Locker,19-10-2021,Northeast,New Hampshire,Men'S Apparel,50,6,300,Outlet
Foot Locker,18-11-2021,Northeast,New Hampshire,Men'S Apparel,59,10,590,Outlet
Foot Locker,17-12-2021,Northeast,New Hampshire,Men'S Apparel,50,12,600,Outlet
Foot Locker,29-01-2020,Northeast,New York,Men'S Apparel,43,29,1247,Outlet
Foot Locker,08-03-2020,Northeast,New York,Men'S Apparel,45,29,1305,Outlet
Foot Locker,14-03-2020,Northeast,New York,Men'S Apparel,46,28,1288,Outlet
Foot Locker,23-01-2020,Northeast,New York,Men'S Apparel,43,31,1333,Outlet
Foot Locker,10-02-2020,Northeast,New York,Men'S Apparel,47,28,1316,Outlet
Foot Locker,04-02-2020,Northeast,New York,Men'S Apparel,44,28,1232,Outlet
Foot Locker,05-01-2020,Northeast,New York,Men'S Apparel,43,31,1333,Outlet
Foot Locker,19-12-2021,Northeast,Pennsylvania,Men'S Apparel,43,3,129,Outlet
Foot Locker,13-12-2021,Northeast,Pennsylvania,Men'S Apparel,36,4,144,Outlet
Foot Locker,07-11-2021,Northeast,Pennsylvania,Men'S Apparel,41,2,82,Outlet
Foot Locker,01-11-2021,Northeast,Pennsylvania,Men'S Apparel,39,4,156,Outlet
Foot Locker,13-11-2021,Northeast,Pennsylvania,Men'S Apparel,45,3,135,Outlet
Foot Locker,19-11-2021,Northeast,Pennsylvania,Men'S Apparel,51,4,204,Outlet
Foot Locker,07-12-2021,Northeast,Pennsylvania,Men'S Apparel,46,5,230,Outlet
Foot Locker,31-12-2021,Northeast,Pennsylvania,Men'S Apparel,46,6,276,Outlet
Foot Locker,25-12-2021,Northeast,Pennsylvania,Men'S Apparel,51,5,255,Outlet
Foot Locker,01-12-2021,Northeast,Pennsylvania,Men'S Apparel,50,6,300,Outlet
Foot Locker,26-10-2021,Northeast,Pennsylvania,Men'S Apparel,42,4,168,Outlet
Foot Locker,25-11-2021,Northeast,Pennsylvania,Men'S Apparel,43,5,215,Outlet
Foot Locker,07-04-2021,Northeast,Rhode Island,Men'S Apparel,33,2,66,Outlet
Foot Locker,08-10-2021,Northeast,Rhode Island,Men'S Apparel,40,2,80,Outlet
Foot Locker,06-07-2021,Northeast,Rhode Island,Men'S Apparel,33,7,231,Outlet
Foot Locker,08-06-2021,Northeast,Rhode Island,Men'S Apparel,39,7,273,Outlet
Foot Locker,06-03-2021,Northeast,Rhode Island,Men'S Apparel,33,3,99,Outlet
Foot Locker,06-09-2021,Northeast,Rhode Island,Men'S Apparel,34,3,102,Outlet
Foot Locker,08-02-2021,Northeast,Rhode Island,Men'S Apparel,34,4,136,Outlet
Foot Locker,07-08-2021,Northeast,Rhode Island,Men'S Apparel,37,4,148,Outlet
Foot Locker,06-05-2021,Northeast,Rhode Island,Men'S Apparel,40,5,200,Outlet
Foot Locker,08-02-2021,Northeast,Connecticut,Men'S Athletic Footwear,24,4,96,Outlet
Foot Locker,10-01-2021,Northeast,Connecticut,Men'S Athletic Footwear,28,8,224,Outlet
Foot Locker,03-12-2021,Northeast,Connecticut,Men'S Athletic Footwear,37,13,481,Outlet
Foot Locker,04-11-2021,Northeast,Connecticut,Men'S Athletic Footwear,37,11,407,Outlet
Foot Locker,22-02-2021,Northeast,New Hampshire,Men'S Athletic Footwear,55,23,1265,Outlet
Foot Locker,24-01-2021,Northeast,New Hampshire,Men'S Athletic Footwear,55,30,1650,Outlet
Foot Locker,24-01-2021,Northeast,New Hampshire,Men'S Athletic Footwear,36,9,324,Outlet
Foot Locker,19-10-2021,Northeast,New Hampshire,Men'S Athletic Footwear,65,30,1950,Outlet
Foot Locker,18-11-2021,Northeast,New Hampshire,Men'S Athletic Footwear,65,33,2145,Outlet
Foot Locker,17-12-2021,Northeast,New Hampshire,Men'S Athletic Footwear,65,43,2795,Outlet
Foot Locker,22-02-2021,Northeast,New Hampshire,Men'S Athletic Footwear,42,7,294,Outlet
Foot Locker,17-12-2021,Northeast,New Hampshire,Men'S Athletic Footwear,49,13,637,Outlet
Foot Locker,18-11-2021,Northeast,New Hampshire,Men'S Athletic Footwear,42,11,462,Outlet
Foot Locker,19-10-2021,Northeast,New Hampshire,Men'S Athletic Footwear,44,10,440,Outlet
Foot Locker,01-02-2020,Northeast,New York,Men'S Athletic Footwear,35,32,1120,Outlet
Foot Locker,08-01-2020,Northeast,New York,Men'S Athletic Footwear,39,32,1248,Outlet
Foot Locker,17-03-2020,Northeast,New York,Men'S Athletic Footwear,37,36,1332,Outlet
Foot Locker,05-03-2020,Northeast,New York,Men'S Athletic Footwear,41,34,1394,Outlet
Foot Locker,02-01-2020,Northeast,New York,Men'S Athletic Footwear,36,32,1152,Outlet
Foot Locker,07-02-2020,Northeast,New York,Men'S Athletic Footwear,37,30,1110,Outlet
Foot Locker,26-01-2020,Northeast,New York,Men'S Athletic Footwear,35,32,1120,Outlet
Foot Locker,11-03-2020,Northeast,New York,Men'S Athletic Footwear,41,32,1312,Outlet
Foot Locker,16-12-2021,Northeast,Pennsylvania,Men'S Athletic Footwear,35,7,245,Outlet
Foot Locker,10-11-2021,Northeast,Pennsylvania,Men'S Athletic Footwear,37,5,185,Outlet
Foot Locker,16-11-2021,Northeast,Pennsylvania,Men'S Athletic Footwear,40,5,200,Outlet
Foot Locker,10-12-2021,Northeast,Pennsylvania,Men'S Athletic Footwear,40,9,360,Outlet
Foot Locker,04-11-2021,Northeast,Pennsylvania,Men'S Athletic Footwear,33,5,165,Outlet
Foot Locker,22-11-2021,Northeast,Pennsylvania,Men'S Athletic Footwear,41,9,369,Outlet
Foot Locker,28-11-2021,Northeast,Pennsylvania,Men'S Athletic Footwear,45,10,450,Outlet
Foot Locker,29-10-2021,Northeast,Pennsylvania,Men'S Athletic Footwear,32,4,128,Outlet
Foot Locker,28-12-2021,Northeast,Pennsylvania,Men'S Athletic Footwear,47,9,423,Outlet
Foot Locker,22-12-2021,Northeast,Pennsylvania,Men'S Athletic Footwear,43,7,301,Outlet
Foot Locker,04-12-2021,Northeast,Pennsylvania,Men'S Athletic Footwear,44,10,440,Outlet
Foot Locker,06-09-2021,Northeast,Rhode Island,Men'S Athletic Footwear,30,8,240,Outlet
Foot Locker,06-05-2021,Northeast,Rhode Island,Men'S Athletic Footwear,32,6,192,Outlet
Foot Locker,06-07-2021,Northeast,Rhode Island,Men'S Athletic Footwear,32,11,352,Outlet
Foot Locker,07-08-2021,Northeast,Rhode Island,Men'S Athletic Footwear,31,11,341,Outlet
Foot Locker,08-10-2021,Northeast,Rhode Island,Men'S Athletic Footwear,38,7,266,Outlet
Foot Locker,06-03-2021,Northeast,Rhode Island,Men'S Athletic Footwear,27,5,135,Outlet
Foot Locker,08-06-2021,Northeast,Rhode Island,Men'S Athletic Footwear,35,11,385,Outlet
Foot Locker,07-04-2021,Northeast,Rhode Island,Men'S Athletic Footwear,23,4,92,Outlet
Foot Locker,08-02-2021,Northeast,Connecticut,Men'S Street Footwear,24,16,384,Outlet
Foot Locker,10-01-2021,Northeast,Connecticut,Men'S Street Footwear,23,15,345,Outlet
Foot Locker,03-12-2021,Northeast,Connecticut,Men'S Street Footwear,45,17,765,Outlet
Foot Locker,04-11-2021,Northeast,Connecticut,Men'S Street Footwear,51,15,765,Outlet
Foot Locker,24-01-2021,Northeast,New Hampshire,Men'S Street Footwear,55,50,2750,Outlet
Foot Locker,22-02-2021,Northeast,New Hampshire,Men'S Street Footwear,55,58,3190,Outlet
Foot Locker,24-01-2021,Northeast,New Hampshire,Men'S Street Footwear,36,17,612,Outlet
Foot Locker,22-02-2021,Northeast,New Hampshire,Men'S Street Footwear,41,18,738,Outlet
Foot Locker,19-10-2021,Northeast,New Hampshire,Men'S Street Footwear,70,48,3360,Outlet
Foot Locker,18-11-2021,Northeast,New Hampshire,Men'S Street Footwear,75,45,3375,Outlet
Foot Locker,17-12-2021,Northeast,New Hampshire,Men'S Street Footwear,75,63,4725,Outlet
Foot Locker,19-10-2021,Northeast,New Hampshire,Men'S Street Footwear,52,16,832,Outlet
Foot Locker,18-11-2021,Northeast,New Hampshire,Men'S Street Footwear,59,15,885,Outlet
Foot Locker,17-12-2021,Northeast,New Hampshire,Men'S Street Footwear,49,20,980,Outlet
Foot Locker,07-01-2020,Northeast,New York,Men'S Street Footwear,33,39,1287,Outlet
Foot Locker,01-01-2020,Northeast,New York,Men'S Street Footwear,34,38,1292,Outlet
Foot Locker,25-01-2020,Northeast,New York,Men'S Street Footwear,40,39,1560,Outlet
Foot Locker,16-03-2020,Northeast,New York,Men'S Street Footwear,41,38,1558,Outlet
Foot Locker,06-02-2020,Northeast,New York,Men'S Street Footwear,44,37,1628,Outlet
Foot Locker,10-03-2020,Northeast,New York,Men'S Street Footwear,44,43,1892,Outlet
Foot Locker,04-03-2020,Northeast,New York,Men'S Street Footwear,47,40,1880,Outlet
Foot Locker,31-01-2020,Northeast,New York,Men'S Street Footwear,33,37,1221,Outlet
Foot Locker,15-11-2021,Northeast,Pennsylvania,Men'S Street Footwear,44,15,660,Outlet
Foot Locker,09-12-2021,Northeast,Pennsylvania,Men'S Street Footwear,46,16,736,Outlet
Foot Locker,15-12-2021,Northeast,Pennsylvania,Men'S Street Footwear,47,12,564,Outlet
Foot Locker,09-11-2021,Northeast,Pennsylvania,Men'S Street Footwear,35,14,490,Outlet
Foot Locker,21-11-2021,Northeast,Pennsylvania,Men'S Street Footwear,49,17,833,Outlet
Foot Locker,27-11-2021,Northeast,Pennsylvania,Men'S Street Footwear,49,18,882,Outlet
Foot Locker,03-11-2021,Northeast,Pennsylvania,Men'S Street Footwear,39,16,624,Outlet
Foot Locker,03-12-2021,Northeast,Pennsylvania,Men'S Street Footwear,51,18,918,Outlet
Foot Locker,28-10-2021,Northeast,Pennsylvania,Men'S Street Footwear,32,17,544,Outlet
Foot Locker,21-12-2021,Northeast,Pennsylvania,Men'S Street Footwear,48,12,576,Outlet
Foot Locker,27-12-2021,Northeast,Pennsylvania,Men'S Street Footwear,53,14,742,Outlet
Foot Locker,06-03-2021,Northeast,Rhode Island,Men'S Street Footwear,26,16,416,Outlet
Foot Locker,06-07-2021,Northeast,Rhode Island,Men'S Street Footwear,38,17,646,Outlet
Foot Locker,08-06-2021,Northeast,Rhode Island,Men'S Street Footwear,36,18,648,Outlet
